DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,9.0,0.0,1.0,-5.11809,-49.89647,28.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,2.0,0.0,0.89,-2.46235,-46.58277,14.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TAILÂNDIA,Amazônia,7.0,1.66,0.72,-2.80944,-48.61242,10.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,4.0,1.27,0.31,-2.3482,-57.99585,34.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,GURUPÁ,Amazônia,4.0,13.39,0.01,-0.80281,-51.24509,5.9
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,9.0,0.0,0.52,-1.13988,-58.07062,56.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,7.0,0.0,0.93,-3.50129,-50.32539,59.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,14.0,0.0,1.0,-2.64905,-53.37242,134.8
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ALMEIRIM,Amazônia,17.0,0.0,0.9,-1.4347,-53.39468,10.1
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,16.0,0.0,1.0,-2.27157,-53.61122,387.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,9.0,0.0,0.79,-3.65363,-48.89419,15.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,13.0,0.0,0.87,-4.10599,-50.99065,12.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,15.0,0.0,1.0,-2.6385,-53.37391,1461.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,9.0,0.0,0.95,-4.34453,-50.47607,17.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,6.0,0.27,0.97,-4.11966,-50.32292,31.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,AMAPÁ,Amazônia,13.0,0.0,0.96,1.96295,-50.95189,12.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,CIDELÂNDIA,Amazônia,3.0,0.0,0.25,-5.22506,-47.83494,26.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,4.0,2.6,0.19,-0.855,-57.67951,133.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,AMAPÁ,Amazônia,17.0,0.0,1.0,1.94674,-50.8774,15.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,11.0,0.0,0.79,-1.75997,-55.32619,60.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,14.0,0.0,0.98,-3.40745,-53.02815,18.9
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,VITÓRIA DO JARI,Amazônia,5.0,1.12,1.0,-1.21402,-52.09924,23.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,6.0,0.0,0.48,-2.61638,-49.12925,9.3
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,MAZAGÃO,Amazônia,4.0,6.15,0.7,-0.74182,-51.785,13.8
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,4.0,1.3,0.31,-2.3451,-57.99183,28.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,6.0,0.0,0.86,-2.42888,-48.28276,8.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,24.0,0.0,1.0,-2.63203,-54.21701,47.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,VITÓRIA DO MEARIM,Amazônia,-999.0,0.0,1.0,-3.46815,-44.88074,17.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,4.0,2.23,0.75,-1.94678,-49.78688,41.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,5.0,0.0,1.0,-4.90481,-50.65685,18.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,6.0,0.15,0.52,-2.55778,-48.91295,6.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SÃO PEDRO DA ÁGUA BRANCA,Amazônia,2.0,0.0,1.0,-5.15952,-48.4591,27.7
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,GURUPÁ,Amazônia,5.0,1.7,0.79,-1.55933,-52.00389,14.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,6.0,0.1,0.38,-2.16657,-49.96709,6.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PORTO DE MOZ,Amazônia,14.0,1.82,1.0,-1.92778,-52.97948,37.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,MAZAGÃO,Amazônia,5.0,5.44,0.35,-0.83879,-51.81409,13.8
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,PRACUÚBA,Amazônia,9.0,0.0,0.95,1.66648,-50.77253,54.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,6.0,0.0,0.97,-2.93985,-47.99255,10.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,4.0,0.0,0.51,-4.00939,-54.88604,20.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,JURUTI,Amazônia,5.0,0.0,0.65,-2.24861,-55.8918,48.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,18.0,0.24,0.94,-1.37912,-53.65295,20.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,MELGAÇO,Amazônia,5.0,3.14,0.35,-1.82292,-50.90044,6.7
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,MELGAÇO,Amazônia,5.0,5.57,0.17,-1.77403,-50.88577,9.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,12.0,0.0,0.84,-3.53931,-51.49346,12.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,5.0,0.0,0.64,-3.96501,-49.4555,20.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,VITÓRIA DO JARI,Amazônia,5.0,2.93,0.37,-1.07865,-51.86768,12.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ACARÁ,Amazônia,6.0,0.0,1.0,-2.36486,-48.54458,8.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PORTO DE MOZ,Amazônia,14.0,0.72,0.84,-1.91276,-52.87434,15.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,14.0,0.0,1.0,-2.63485,-53.34834,425.1
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,VITÓRIA DO JARI,Amazônia,5.0,3.28,0.34,-1.05708,-51.8506,10.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BUJARU,Amazônia,5.0,2.9,0.43,-1.64683,-47.92574,13.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,FARO,Amazônia,8.0,0.0,0.52,-1.14404,-58.09898,49.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,GOVERNADOR NUNES FREIRE,Amazônia,56.0,0.2,1.0,-1.87881,-45.82129,55.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,9.0,0.0,0.49,-3.26784,-50.04982,6.8
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,MELGAÇO,Amazônia,5.0,3.24,0.34,-1.82425,-50.90965,11.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,15.0,0.0,0.92,-4.28151,-50.68364,11.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,20.0,0.14,0.96,-3.57986,-52.01626,24.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,4.0,0.1,0.03,-6.39259,-53.68175,17.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,3.0,0.0,0.35,-4.60623,-48.52372,38.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,16.0,0.0,1.0,-3.21672,-53.1311,20.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,7.0,0.0,1.0,-4.62427,-46.16617,12.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,1.0,0.52,-2.13281,-50.9412,7.3
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,2.39,0.38,-1.81541,-50.65908,11.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,CAMETÁ,Amazônia,5.0,1.24,0.31,-2.29315,-49.56841,5.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,MIRANDA DO NORTE,Amazônia,-999.0,0.3,1.0,-3.54485,-44.62006,44.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia,5.0,4.77,0.15,-2.33704,-49.17014,45.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,5.0,0.0,0.89,0.90649,-59.431,33.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TUCURUÍ,Amazônia,4.0,0.15,0.4,-4.02715,-49.94501,18.1
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,VITÓRIA DO JARI,Amazônia,5.0,2.66,0.4,-1.09385,-51.90604,11.9
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,MAZAGÃO,Amazônia,5.0,0.12,0.86,-0.25732,-51.62041,23.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,7.0,0.0,0.64,-3.30751,-50.13541,39.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,3.0,0.0,0.77,-6.15215,-52.04183,15.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,PAULO RAMOS,Amazônia,0.0,0.0,1.0,-4.43945,-45.35677,19.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA HELENA,Amazônia,24.0,0.0,1.0,-2.79776,-45.61615,17.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,4.0,0.0,0.59,-4.26977,-48.56169,52.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,13.0,0.0,1.0,-3.46986,-53.8876,20.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,CAMETÁ,Amazônia,5.0,1.31,0.33,-2.232,-49.65471,13.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,13.0,0.0,1.0,-2.93053,-54.13451,15.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,VITÓRIA DO JARI,Amazônia,5.0,3.97,0.27,-1.01066,-51.72695,20.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BELTERRA,Amazônia,12.0,0.0,0.73,-3.15233,-55.1399,15.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,PRESIDENTE MÉDICI,Amazônia,17.0,0.0,1.0,-2.34264,-45.79028,14.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BAIÃO,Amazônia,5.0,0.0,0.28,-2.80773,-49.6087,5.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,3.0,0.0,0.53,-4.60752,-48.53253,170.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ACARÁ,Amazônia,5.0,4.39,0.19,-1.96388,-48.38811,89.1
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,SALVATERRA,Amazônia,-999.0,2.86,0.83,-0.84866,-48.52314,7.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,16.0,0.0,0.93,-3.28094,-53.35835,165.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,15.0,0.0,1.0,-3.13028,-53.09887,15.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,15.0,0.26,0.97,-2.57443,-53.41504,81.7
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,5.0,0.0,0.42,-1.49586,-55.85414,44.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,5.0,0.0,0.96,-4.55953,-50.62449,20.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,GURUPÁ,Amazônia,6.0,0.7,0.92,-1.3632,-51.85927,49.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,17.0,0.0,0.9,-3.68067,-51.70803,16.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TUCURUÍ,Amazônia,11.0,0.0,0.95,-3.86206,-49.95388,7.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,4.0,1.79,0.28,-2.07104,-49.87884,6.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,15.0,0.86,0.7,-2.90696,-51.58692,18.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,2.87,0.31,-1.84913,-51.21086,29.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,CIDELÂNDIA,Amazônia,3.0,0.0,0.78,-5.19398,-47.88314,6.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,MAZAGÃO,Amazônia,-999.0,1.5,0.61,-0.14696,-51.3084,10.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,PRESIDENTE MÉDICI,Amazônia,26.0,0.0,1.0,-2.26705,-45.69479,19.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ACARÁ,Amazônia,5.0,3.97,0.16,-2.07506,-48.38731,77.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,6.0,2.67,0.92,-4.33035,-45.925,325.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,7.0,0.0,0.83,-3.26103,-50.5745,14.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,6.0,0.6,0.98,-4.1435,-46.71405,8.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BAGRE,Amazônia,-999.0,1.58,0.58,-1.9897,-50.40084,15.7
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,MELGAÇO,Amazônia,5.0,1.99,0.53,-1.81863,-50.80735,13.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,6.0,0.1,1.0,-4.76626,-49.49935,11.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,12.0,0.0,0.85,-3.62359,-51.54351,10.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,ITAIPAVA DO GRAJAÚ,Amazônia,5.0,0.0,1.0,-5.11631,-45.76044,8.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,15.0,0.0,1.0,-3.08887,-53.22633,25.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,16.0,0.0,0.78,-3.18917,-51.22441,56.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,24.0,0.0,1.0,-2.99495,-45.22892,18.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,16.0,0.0,0.98,-3.2087,-53.12622,27.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,5.0,0.0,0.85,-4.27088,-50.85624,52.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BAGRE,Amazônia,1.0,0.35,0.42,-2.12028,-50.34208,46.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,15.0,0.0,0.9,-4.19965,-53.92927,21.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,10.0,0.0,1.0,-5.11677,-49.88739,127.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,MONÇÃO,Amazônia,0.0,0.0,1.0,-3.54316,-45.31314,22.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,19.0,0.0,0.93,-3.84821,-52.02557,23.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,6.0,0.0,0.32,-3.05114,-49.37493,16.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazônia,5.0,0.0,0.35,-3.15518,-57.36438,79.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,4.0,0.0,0.97,-5.00003,-50.03094,16.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.4,-3.19665,-49.2493,17.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,15.0,0.0,1.0,-3.7899,-50.91769,21.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,5.0,0.2,0.24,-2.52944,-49.79961,7.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,15.0,0.0,0.98,-3.79128,-50.92726,20.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOCAJUBA,Amazônia,5.0,0.85,0.27,-2.51769,-49.32856,18.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PORTO DE MOZ,Amazônia,14.0,1.3,0.97,-2.00374,-53.28926,8.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,6.0,0.0,1.0,-4.61877,-45.93075,14.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,6.0,0.0,0.77,-3.31513,-50.5046,7.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,7.0,0.0,0.75,-3.3966,-50.23548,387.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,16.0,0.0,1.0,-2.807,-53.04313,23.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,15.0,0.0,1.0,-3.25973,-53.62746,50.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,TURILÂNDIA,Amazônia,18.0,0.0,1.0,-2.34673,-45.53442,15.9
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,JURUTI,Amazônia,5.0,0.0,0.65,-2.24691,-55.87685,23.9
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,PRACUÚBA,Amazônia,17.0,0.0,0.87,1.68189,-50.667,7.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,25.0,0.44,0.94,-2.45945,-53.63923,52.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia,2.0,7.63,0.05,-2.03709,-48.95395,11.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,ZÉ DOCA,Amazônia,6.0,0.0,1.0,-3.29764,-45.65946,11.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,6.0,0.2,0.92,-1.81507,-46.64472,180.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,5.0,0.92,0.89,-3.9139,-46.57862,38.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,5.0,0.0,1.0,-4.89564,-50.65819,28.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,6.0,0.0,1.0,-5.21532,-50.11839,7.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,GURUPÁ,Amazônia,6.0,0.7,0.99,-1.36467,-51.86926,10.9
2024/12/01 19:19:00,AQUA_M-T,Brasil,ACRE,RODRIGUES ALVES,Amazônia,0.0,0.0,0.05,-7.77237,-73.02036,7.6
2024/12/01 19:19:00,AQUA_M-T,Brasil,ACRE,BRASILÉIA,Amazônia,2.0,0.0,0.02,-10.84455,-69.56117,15.5
2024/12/01 19:19:00,AQUA_M-T,Brasil,ACRE,MÂNCIO LIMA,Amazônia,0.0,0.0,0.0,-7.64031,-73.13361,9.9
2024/12/02 16:43:00,AQUA_M-T,Brasil,MARANHÃO,GUIMARÃES,Amazônia,,,0.0,-2.10071,-44.5794,54.4
